,timestamp_iso_x,opc_pm25_x,pm25_env_x,opc_pm10_x,pm10_env_x,id,timestamp_iso_y,opc_pm25_y,pm25_env_y,opc_pm10_y,pm10_env_y
1561,2025-10-07 23:02:59+00:00,1.118,0.0,2.004,0.0,1562,2025-10-07 23:03:01+00:00,0.551,5.0,0.558,5.0
1562,2025-10-07 23:03:04+00:00,0.582,0.0,0.613,0.0,1563,2025-10-07 23:03:06+00:00,0.397,4.0,0.397,5.0
1563,2025-10-07 23:03:09+00:00,0.906,0.0,0.94,0.0,1564,2025-10-07 23:03:11+00:00,1.211,3.0,1.437,4.0
1564,2025-10-07 23:03:14+00:00,1.031,0.0,1.928,0.0,1565,2025-10-07 23:03:16+00:00,0.421,3.0,0.422,4.0
1565,2025-10-07 23:03:19+00:00,0.845,0.0,0.88,0.0,1566,2025-10-07 23:03:21+00:00,1.323,4.0,1.547,4.0
1566,2025-10-07 23:03:24+00:00,0.497,0.0,0.498,0.0,1567,2025-10-07 23:03:26+00:00,1.318,4.0,4.034,4.0
1567,2025-10-07 23:03:29+00:00,1.126,0.0,1.365,0.0,1568,2025-10-07 23:03:31+00:00,0.519,4.0,0.523,4.0
1568,2025-10-07 23:03:34+00:00,0.405,0.0,0.409,0.0,1569,2025-10-07 23:03:36+00:00,0.445,5.0,0.446,5.0
1569,2025-10-07 23:03:39+00:00,1.841,0.0,2.977,0.0,1570,2025-10-07 23:03:41+00:00,0.529,4.0,0.529,4.0
1570,2025-10-07 23:03:44+00:00,0.959,1.0,1.023,1.0,1571,2025-10-07 23:03:46+00:00,1.169,5.0,1.394,5.0
1571,2025-10-07 23:03:49+00:00,1.816,0.0,2.944,0.0,1572,2025-10-07 23:03:51+00:00,2.457,3.0,3.616,4.0
1572,2025-10-07 23:03:54+00:00,1.197,1.0,4.08,1.0,1573,2025-10-07 23:03:56+00:00,0.662,4.0,0.67,4.0
1573,2025-10-07 23:03:59+00:00,0.632,0.0,0.663,1.0,1574,2025-10-07 23:04:01+00:00,0.466,4.0,0.466,5.0
1574,2025-10-07 23:04:04+00:00,0.483,0.0,0.484,1.0,1575,2025-10-07 23:04:06+00:00,0.768,4.0,0.775,4.0
1575,2025-10-07 23:04:09+00:00,0.881,1.0,1.096,2.0,1576,2025-10-07 23:04:11+00:00,0.814,3.0,0.847,4.0
1576,2025-10-07 23:04:14+00:00,1.169,1.0,4.156,2.0,1577,2025-10-07 23:04:16+00:00,1.183,4.0,3.857,4.0
1577,2025-10-07 23:04:19+00:00,1.497,0.0,2.457,0.0,1578,2025-10-07 23:04:21+00:00,0.376,2.0,0.379,3.0
1578,2025-10-07 23:04:24+00:00,0.838,0.0,1.052,0.0,1579,2025-10-07 23:04:26+00:00,0.403,4.0,0.406,5.0
1579,2025-10-07 23:04:29+00:00,0.462,0.0,0.462,0.0,1580,2025-10-07 23:04:31+00:00,1.103,4.0,1.937,6.0
1580,2025-10-07 23:04:34+00:00,0.353,0.0,0.353,0.0,1581,2025-10-07 23:04:36+00:00,0.552,4.0,0.559,5.0
1581,2025-10-07 23:04:39+00:00,0.374,0.0,0.375,0.0,1582,2025-10-07 23:04:41+00:00,0.902,3.0,1.09,4.0
1582,2025-10-07 23:04:44+00:00,0.68,0.0,0.711,0.0,1583,2025-10-07 23:04:46+00:00,0.718,4.0,0.75,5.0
1583,2025-10-07 23:04:49+00:00,0.598,0.0,0.629,0.0,1584,2025-10-07 23:04:51+00:00,0.314,4.0,0.314,4.0
1584,2025-10-07 23:04:54+00:00,0.513,0.0,0.514,0.0,1585,2025-10-07 23:04:56+00:00,1.438,4.0,4.059,4.0
1585,2025-10-07 23:04:59+00:00,0.592,0.0,0.596,0.0,1586,2025-10-07 23:05:01+00:00,1.019,4.0,3.572,4.0
1586,2025-10-07 23:05:04+00:00,0.431,0.0,0.431,1.0,1587,2025-10-07 23:05:06+00:00,1.627,4.0,2.018,4.0
1587,2025-10-07 23:05:09+00:00,0.42,1.0,0.42,1.0,1588,2025-10-07 23:05:11+00:00,0.487,3.0,0.49,3.0
1588,2025-10-07 23:05:14+00:00,0.888,0.0,0.953,0.0,1589,2025-10-07 23:05:16+00:00,0.925,4.0,3.43,4.0
1589,2025-10-07 23:05:19+00:00,0.593,0.0,0.597,0.0,1590,2025-10-07 23:05:21+00:00,0.376,3.0,0.376,4.0
1590,2025-10-07 23:05:24+00:00,0.662,0.0,0.694,0.0,1591,2025-10-07 23:05:26+00:00,0.272,4.0,0.272,4.0
1591,2025-10-07 23:05:29+00:00,0.41,0.0,0.41,0.0,1592,2025-10-07 23:05:31+00:00,0.684,3.0,0.715,4.0
1592,2025-10-07 23:05:34+00:00,0.251,1.0,0.251,1.0,1593,2025-10-07 23:05:36+00:00,0.634,4.0,0.662,4.0
1593,2025-10-07 23:05:39+00:00,0.485,1.0,0.49,1.0,1594,2025-10-07 23:05:41+00:00,0.298,4.0,0.298,4.0
1594,2025-10-07 23:05:44+00:00,0.359,0.0,0.36,0.0,1595,2025-10-07 23:05:46+00:00,0.582,3.0,0.586,3.0
1595,2025-10-07 23:05:49+00:00,0.992,0.0,1.204,0.0,1596,2025-10-07 23:05:51+00:00,0.846,2.0,0.881,2.0
1596,2025-10-07 23:05:54+00:00,1.239,0.0,1.479,0.0,1597,2025-10-07 23:05:56+00:00,0.975,2.0,1.035,2.0
1597,2025-10-07 23:05:59+00:00,0.363,0.0,0.363,0.0,1598,2025-10-07 23:06:01+00:00,0.791,3.0,0.823,3.0
1598,2025-10-07 23:06:04+00:00,0.479,0.0,0.479,0.0,1599,2025-10-07 23:06:06+00:00,0.64,3.0,0.644,3.0
1599,2025-10-07 23:06:09+00:00,0.511,0.0,0.515,1.0,1600,2025-10-07 23:06:11+00:00,0.383,3.0,0.383,3.0
1600,2025-10-07 23:06:14+00:00,0.369,0.0,0.369,1.0,1601,2025-10-07 23:06:16+00:00,0.391,3.0,0.391,3.0
1601,2025-10-07 23:06:19+00:00,1.109,0.0,1.204,1.0,1602,2025-10-07 23:06:21+00:00,0.593,3.0,0.597,3.0
1602,2025-10-07 23:06:24+00:00,0.906,0.0,1.115,0.0,1603,2025-10-07 23:06:26+00:00,1.316,3.0,1.552,3.0
1603,2025-10-07 23:06:29+00:00,0.431,0.0,0.431,0.0,1604,2025-10-07 23:06:31+00:00,0.446,3.0,0.449,3.0
1604,2025-10-07 23:06:34+00:00,1.783,0.0,2.871,0.0,1605,2025-10-07 23:06:36+00:00,0.533,4.0,0.536,4.0
1605,2025-10-07 23:06:39+00:00,0.355,0.0,0.355,0.0,1606,2025-10-07 23:06:41+00:00,1.06,4.0,1.12,4.0
1606,2025-10-07 23:06:44+00:00,0.733,0.0,0.767,0.0,1607,2025-10-07 23:06:46+00:00,2.102,4.0,2.574,4.0
1607,2025-10-07 23:06:49+00:00,0.735,0.0,0.743,0.0,1608,2025-10-07 23:06:51+00:00,0.524,3.0,0.527,3.0
1608,2025-10-07 23:06:54+00:00,1.351,0.0,1.749,0.0,1609,2025-10-07 23:06:56+00:00,0.943,4.0,1.14,4.0
1609,2025-10-07 23:06:59+00:00,0.238,0.0,0.238,1.0,1610,2025-10-07 23:07:01+00:00,1.166,4.0,1.21,4.0
1610,2025-10-07 23:07:04+00:00,1.018,0.0,1.884,1.0,1611,2025-10-07 23:07:06+00:00,0.645,3.0,0.649,3.0
1611,2025-10-07 23:07:09+00:00,0.583,0.0,0.613,1.0,1612,2025-10-07 23:07:11+00:00,1.324,3.0,1.546,3.0
1612,2025-10-07 23:07:14+00:00,0.442,0.0,0.442,1.0,1613,2025-10-07 23:07:16+00:00,0.504,4.0,0.505,4.0
1613,2025-10-07 23:07:19+00:00,0.477,0.0,0.481,0.0,1614,2025-10-07 23:07:21+00:00,0.868,4.0,1.055,4.0
1614,2025-10-07 23:07:24+00:00,0.444,0.0,0.448,0.0,1615,2025-10-07 23:07:26+00:00,0.801,5.0,0.837,5.0
1615,2025-10-07 23:07:29+00:00,0.812,0.0,0.846,0.0,1616,2025-10-07 23:07:31+00:00,0.4,5.0,0.4,5.0
1616,2025-10-07 23:07:34+00:00,0.333,0.0,0.334,0.0,1617,2025-10-07 23:07:36+00:00,0.654,5.0,0.687,5.0
1617,2025-10-07 23:07:39+00:00,1.168,0.0,2.048,0.0,1618,2025-10-07 23:07:41+00:00,0.996,4.0,1.188,4.0
1618,2025-10-07 23:07:44+00:00,0.705,0.0,0.707,0.0,1619,2025-10-07 23:07:46+00:00,0.953,4.0,1.011,4.0
1619,2025-10-07 23:07:49+00:00,0.388,0.0,0.388,0.0,1620,2025-10-07 23:07:51+00:00,0.598,2.0,0.627,2.0
1620,2025-10-07 23:07:54+00:00,0.418,0.0,0.418,0.0,1621,2025-10-07 23:07:56+00:00,0.779,3.0,0.837,3.0
1621,2025-10-07 23:07:59+00:00,0.453,0.0,0.453,0.0,1622,2025-10-07 23:08:01+00:00,1.023,2.0,1.057,2.0
1622,2025-10-07 23:08:04+00:00,0.572,0.0,0.603,0.0,1623,2025-10-07 23:08:06+00:00,1.326,2.0,1.553,2.0
1623,2025-10-07 23:08:09+00:00,0.261,0.0,0.261,0.0,1624,2025-10-07 23:08:11+00:00,1.188,2.0,1.414,2.0
1624,2025-10-07 23:08:14+00:00,0.668,0.0,0.698,0.0,1625,2025-10-07 23:08:16+00:00,0.962,3.0,1.022,3.0
1625,2025-10-07 23:08:19+00:00,0.676,0.0,0.706,0.0,1626,2025-10-07 23:08:21+00:00,1.211,3.0,3.967,3.0
1626,2025-10-07 23:08:24+00:00,1.89,0.0,2.972,0.0,1627,2025-10-07 23:08:26+00:00,1.203,3.0,1.428,3.0
1627,2025-10-07 23:08:29+00:00,0.407,0.0,0.407,0.0,1628,2025-10-07 23:08:31+00:00,0.873,4.0,0.91,4.0
1628,2025-10-07 23:08:34+00:00,0.761,0.0,0.795,0.0,1629,2025-10-07 23:08:36+00:00,1.371,3.0,1.465,3.0
1629,2025-10-07 23:08:39+00:00,0.328,0.0,0.328,0.0,1630,2025-10-07 23:08:41+00:00,0.365,3.0,0.365,3.0
1630,2025-10-07 23:08:44+00:00,0.424,0.0,0.428,0.0,1631,2025-10-07 23:08:46+00:00,1.114,3.0,14.274,3.0
1631,2025-10-07 23:08:49+00:00,1.711,0.0,2.79,0.0,1632,2025-10-07 23:08:51+00:00,1.253,4.0,2.069,4.0
1632,2025-10-07 23:08:54+00:00,0.345,0.0,0.345,0.0,1633,2025-10-07 23:08:56+00:00,1.41,4.0,14.749,4.0
1633,2025-10-07 23:08:59+00:00,0.824,0.0,1.022,0.0,1634,2025-10-07 23:09:01+00:00,0.32,4.0,0.32,4.0
1634,2025-10-07 23:09:04+00:00,0.356,0.0,0.356,0.0,1635,2025-10-07 23:09:06+00:00,0.719,3.0,0.747,3.0
1635,2025-10-07 23:09:09+00:00,1.894,0.0,9.164,0.0,1636,2025-10-07 23:09:11+00:00,1.253,5.0,1.468,5.0
1636,2025-10-07 23:09:14+00:00,0.651,0.0,0.681,0.0,1637,2025-10-07 23:09:16+00:00,1.314,5.0,2.144,5.0
1637,2025-10-07 23:09:19+00:00,0.943,0.0,1.164,0.0,1638,2025-10-07 23:09:21+00:00,2.724,4.0,3.365,4.0
1638,2025-10-07 23:09:24+00:00,1.227,0.0,1.452,0.0,1639,2025-10-07 23:09:26+00:00,0.864,5.0,0.92,5.0
1639,2025-10-07 23:09:29+00:00,1.638,0.0,2.53,0.0,1640,2025-10-07 23:09:31+00:00,0.724,4.0,0.752,5.0
1640,2025-10-07 23:09:34+00:00,0.4,0.0,0.401,0.0,1641,2025-10-07 23:09:36+00:00,0.584,3.0,0.588,3.0
1641,2025-10-07 23:09:39+00:00,0.462,0.0,0.462,0.0,1642,2025-10-07 23:09:41+00:00,0.356,3.0,0.36,3.0
1642,2025-10-07 23:09:44+00:00,0.707,0.0,0.737,0.0,1643,2025-10-07 23:09:46+00:00,1.874,2.0,3.51,2.0
1643,2025-10-07 23:09:49+00:00,0.552,0.0,0.556,0.0,1644,2025-10-07 23:09:51+00:00,0.599,4.0,0.627,4.0
1644,2025-10-07 23:09:54+00:00,0.79,0.0,0.823,0.0,1645,2025-10-07 23:09:56+00:00,0.908,4.0,1.091,4.0
1645,2025-10-07 23:09:59+00:00,0.393,0.0,0.393,0.0,1646,2025-10-07 23:10:01+00:00,1.267,4.0,2.103,4.0
1646,2025-10-07 23:10:04+00:00,0.629,0.0,0.633,0.0,1647,2025-10-07 23:10:06+00:00,0.953,4.0,1.139,4.0
1647,2025-10-07 23:10:09+00:00,0.854,0.0,0.89,0.0,1648,2025-10-07 23:10:11+00:00,0.64,5.0,0.668,5.0
1648,2025-10-07 23:10:14+00:00,0.741,0.0,0.774,0.0,1649,2025-10-07 23:10:16+00:00,2.118,3.0,3.187,3.0
1649,2025-10-07 23:10:19+00:00,0.715,0.0,0.904,0.0,1650,2025-10-07 23:10:21+00:00,0.536,4.0,0.565,4.0
1650,2025-10-07 23:10:24+00:00,0.426,0.0,0.43,0.0,1651,2025-10-07 23:10:26+00:00,0.427,4.0,0.43,4.0
1651,2025-10-07 23:10:29+00:00,0.381,0.0,0.384,0.0,1652,2025-10-07 23:10:31+00:00,0.927,4.0,0.985,4.0
1652,2025-10-07 23:10:34+00:00,0.669,0.0,0.699,1.0,1653,2025-10-07 23:10:36+00:00,0.344,3.0,0.344,3.0
1653,2025-10-07 23:10:39+00:00,1.365,0.0,2.23,0.0,1654,2025-10-07 23:10:41+00:00,0.286,3.0,0.286,3.0
1654,2025-10-07 23:10:44+00:00,0.284,0.0,0.284,0.0,1655,2025-10-07 23:10:46+00:00,1.246,3.0,1.336,3.0
1655,2025-10-07 23:10:49+00:00,0.726,0.0,0.913,0.0,1656,2025-10-07 23:10:51+00:00,1.184,3.0,7.719,3.0
1656,2025-10-07 23:10:54+00:00,0.985,0.0,22.235,0.0,1657,2025-10-07 23:10:56+00:00,0.814,2.0,0.824,2.0
1657,2025-10-07 23:10:59+00:00,1.256,0.0,2.119,0.0,1658,2025-10-07 23:11:01+00:00,0.573,3.0,0.573,3.0
1658,2025-10-07 23:11:04+00:00,0.439,0.0,0.443,0.0,1659,2025-10-07 23:11:06+00:00,0.599,3.0,0.627,3.0
1659,2025-10-07 23:11:09+00:00,0.892,0.0,1.087,0.0,1660,2025-10-07 23:11:11+00:00,0.55,3.0,0.55,3.0
1660,2025-10-07 23:11:14+00:00,0.454,0.0,0.458,1.0,1661,2025-10-07 23:11:16+00:00,0.475,4.0,0.478,5.0
1661,2025-10-07 23:11:19+00:00,0.627,0.0,0.657,1.0,1662,2025-10-07 23:11:21+00:00,0.27,4.0,0.27,5.0
1662,2025-10-07 23:11:24+00:00,0.571,0.0,0.575,0.0,1663,2025-10-07 23:11:26+00:00,1.022,5.0,1.077,5.0
1663,2025-10-07 23:11:29+00:00,1.284,0.0,1.489,0.0,1664,2025-10-07 23:11:31+00:00,1.578,4.0,2.549,5.0
1664,2025-10-07 23:11:34+00:00,0.743,0.0,0.773,1.0,1665,2025-10-07 23:11:36+00:00,0.962,3.0,1.168,4.0
1665,2025-10-07 23:11:39+00:00,0.994,0.0,1.193,1.0,1666,2025-10-07 23:11:41+00:00,0.579,3.0,0.58,3.0
1666,2025-10-07 23:11:44+00:00,0.588,0.0,0.596,0.0,1667,2025-10-07 23:11:46+00:00,0.933,3.0,1.741,3.0
1667,2025-10-07 23:11:49+00:00,0.32,0.0,0.32,0.0,1668,2025-10-07 23:11:51+00:00,0.584,3.0,0.588,3.0
1668,2025-10-07 23:11:54+00:00,0.541,0.0,0.541,0.0,1669,2025-10-07 23:11:56+00:00,0.376,4.0,0.376,4.0
1669,2025-10-07 23:11:59+00:00,0.868,0.0,1.065,0.0,1670,2025-10-07 23:12:01+00:00,1.668,4.0,2.074,4.0
1670,2025-10-07 23:12:04+00:00,1.061,0.0,1.29,0.0,1671,2025-10-07 23:12:06+00:00,0.97,4.0,13.974,4.0
1671,2025-10-07 23:12:09+00:00,0.534,0.0,0.538,0.0,1672,2025-10-07 23:12:11+00:00,0.373,3.0,0.373,3.0
1672,2025-10-07 23:12:14+00:00,0.71,0.0,0.741,0.0,1673,2025-10-07 23:12:16+00:00,0.786,3.0,0.843,3.0
1673,2025-10-07 23:12:19+00:00,0.977,0.0,1.037,0.0,1674,2025-10-07 23:12:21+00:00,0.87,2.0,1.057,2.0
1674,2025-10-07 23:12:24+00:00,1.628,0.0,2.691,0.0,1675,2025-10-07 23:12:26+00:00,0.703,2.0,0.731,2.0
1675,2025-10-07 23:12:29+00:00,0.843,0.0,0.877,0.0,1676,2025-10-07 23:12:31+00:00,0.903,3.0,0.917,4.0
1676,2025-10-07 23:12:34+00:00,0.834,0.0,0.869,0.0,1677,2025-10-07 23:12:36+00:00,1.18,4.0,1.995,5.0
1677,2025-10-07 23:12:39+00:00,0.501,0.0,0.505,0.0,1678,2025-10-07 23:12:41+00:00,1.752,5.0,2.634,5.0
1678,2025-10-07 23:12:44+00:00,0.788,0.0,0.983,0.0,1679,2025-10-07 23:12:46+00:00,1.051,4.0,1.243,4.0
1679,2025-10-07 23:12:49+00:00,0.51,0.0,0.514,0.0,1680,2025-10-07 23:12:51+00:00,0.825,4.0,0.882,5.0
1680,2025-10-07 23:12:54+00:00,1.066,0.0,1.269,0.0,1681,2025-10-07 23:12:56+00:00,1.449,4.0,2.294,4.0
1681,2025-10-07 23:12:59+00:00,0.927,0.0,0.965,0.0,1682,2025-10-07 23:13:01+00:00,0.474,4.0,0.503,4.0
1682,2025-10-07 23:13:04+00:00,0.298,0.0,0.298,0.0,1683,2025-10-07 23:13:06+00:00,0.854,3.0,0.889,3.0
1683,2025-10-07 23:13:09+00:00,0.504,0.0,0.508,0.0,1684,2025-10-07 23:13:11+00:00,0.606,4.0,0.635,4.0
1684,2025-10-07 23:13:14+00:00,1.116,0.0,1.349,0.0,1685,2025-10-07 23:13:16+00:00,0.644,3.0,0.672,3.0
1685,2025-10-07 23:13:19+00:00,0.459,0.0,0.463,0.0,1686,2025-10-07 23:13:21+00:00,0.959,4.0,0.998,4.0
1686,2025-10-07 23:13:24+00:00,0.615,0.0,0.646,0.0,1687,2025-10-07 23:13:26+00:00,0.614,4.0,0.641,4.0
1687,2025-10-07 23:13:29+00:00,0.29,0.0,0.29,0.0,1688,2025-10-07 23:13:31+00:00,1.178,3.0,7.773,3.0
1688,2025-10-07 23:13:34+00:00,0.35,0.0,0.351,0.0,1689,2025-10-07 23:13:36+00:00,0.851,3.0,0.886,3.0
1689,2025-10-07 23:13:39+00:00,0.566,0.0,0.574,0.0,1690,2025-10-07 23:13:41+00:00,1.153,3.0,1.955,3.0
1690,2025-10-07 23:13:44+00:00,0.454,0.0,0.458,0.0,1691,2025-10-07 23:13:46+00:00,0.964,4.0,1.15,4.0
1691,2025-10-07 23:13:49+00:00,0.504,0.0,0.508,0.0,1692,2025-10-07 23:13:51+00:00,0.433,4.0,0.434,4.0
1692,2025-10-07 23:13:54+00:00,0.349,0.0,0.349,0.0,1693,2025-10-07 23:13:56+00:00,0.773,3.0,0.804,3.0
1693,2025-10-07 23:13:59+00:00,0.728,0.0,0.762,0.0,1694,2025-10-07 23:14:01+00:00,0.985,2.0,3.525,2.0
1694,2025-10-07 23:14:04+00:00,0.977,0.0,1.177,0.0,1695,2025-10-07 23:14:06+00:00,0.595,3.0,0.602,3.0
1695,2025-10-07 23:14:09+00:00,0.471,0.0,0.471,0.0,1696,2025-10-07 23:14:11+00:00,0.579,4.0,0.582,4.0
1696,2025-10-07 23:14:14+00:00,0.958,0.0,1.156,0.0,1697,2025-10-07 23:14:16+00:00,0.29,2.0,0.29,2.0
1697,2025-10-07 23:14:19+00:00,0.516,0.0,0.517,0.0,1698,2025-10-07 23:14:21+00:00,0.671,3.0,0.675,3.0
1698,2025-10-07 23:14:24+00:00,0.311,0.0,0.311,0.0,1699,2025-10-07 23:14:26+00:00,1.578,2.0,8.207,3.0
1699,2025-10-07 23:14:29+00:00,0.669,0.0,0.7,0.0,1700,2025-10-07 23:14:31+00:00,0.27,4.0,0.27,4.0
1700,2025-10-07 23:14:34+00:00,1.255,0.0,2.147,0.0,1701,2025-10-07 23:14:36+00:00,0.548,3.0,0.555,3.0
1701,2025-10-07 23:14:39+00:00,1.116,0.0,1.999,0.0,1702,2025-10-07 23:14:41+00:00,0.958,3.0,7.424,3.0
1702,2025-10-07 23:14:44+00:00,1.648,0.0,2.084,0.0,1703,2025-10-07 23:14:46+00:00,0.273,3.0,0.273,3.0
1703,2025-10-07 23:14:49+00:00,0.664,0.0,0.695,0.0,1704,2025-10-07 23:14:51+00:00,0.411,3.0,0.411,3.0
1704,2025-10-07 23:14:54+00:00,0.453,0.0,0.457,0.0,1705,2025-10-07 23:14:56+00:00,0.809,3.0,0.988,3.0
1705,2025-10-07 23:14:59+00:00,0.367,0.0,0.367,0.0,1706,2025-10-07 23:15:01+00:00,1.815,2.0,8.355,2.0
1706,2025-10-07 23:15:04+00:00,1.068,0.0,1.272,0.0,1707,2025-10-07 23:15:06+00:00,0.467,3.0,0.467,3.0
1707,2025-10-07 23:15:09+00:00,0.459,0.0,0.46,0.0,1708,2025-10-07 23:15:11+00:00,1.394,3.0,7.76,3.0
1708,2025-10-07 23:15:14+00:00,0.426,0.0,0.429,0.0,1709,2025-10-07 23:15:16+00:00,0.806,4.0,0.813,4.0
1709,2025-10-07 23:15:19+00:00,0.887,0.0,1.082,0.0,1710,2025-10-07 23:15:21+00:00,0.917,4.0,1.095,4.0
1710,2025-10-07 23:15:24+00:00,0.672,0.0,0.702,0.0,1711,2025-10-07 23:15:26+00:00,0.737,4.0,0.911,4.0
1711,2025-10-07 23:15:29+00:00,0.397,0.0,0.397,0.0,1712,2025-10-07 23:15:31+00:00,0.385,4.0,0.385,4.0
1712,2025-10-07 23:15:34+00:00,0.35,0.0,0.35,0.0,1713,2025-10-07 23:15:36+00:00,0.993,5.0,3.407,5.0
1713,2025-10-07 23:15:39+00:00,0.849,0.0,1.04,0.0,1714,2025-10-07 23:15:41+00:00,0.403,5.0,0.403,5.0
1714,2025-10-07 23:15:44+00:00,0.437,0.0,0.437,1.0,1715,2025-10-07 23:15:46+00:00,0.902,5.0,1.083,5.0
1715,2025-10-07 23:15:49+00:00,0.324,0.0,0.324,0.0,1716,2025-10-07 23:15:51+00:00,0.675,5.0,0.682,5.0
1716,2025-10-07 23:15:54+00:00,2.084,0.0,3.815,0.0,1717,2025-10-07 23:15:56+00:00,0.982,5.0,1.188,5.0
1717,2025-10-07 23:15:59+00:00,0.47,0.0,0.474,0.0,1718,2025-10-07 23:16:01+00:00,0.52,4.0,0.547,4.0
1718,2025-10-07 23:16:04+00:00,0.826,0.0,0.86,0.0,1719,2025-10-07 23:16:06+00:00,0.445,3.0,0.446,4.0
1719,2025-10-07 23:16:09+00:00,0.969,1.0,1.033,1.0,1720,2025-10-07 23:16:11+00:00,0.392,3.0,0.392,3.0
1720,2025-10-07 23:16:14+00:00,0.734,0.0,7.699,0.0,1721,2025-10-07 23:16:16+00:00,0.362,4.0,0.362,4.0
1721,2025-10-07 23:16:19+00:00,1.098,0.0,1.307,0.0,1722,2025-10-07 23:16:21+00:00,0.624,4.0,0.654,4.0
1722,2025-10-07 23:16:24+00:00,0.788,0.0,0.987,0.0,1723,2025-10-07 23:16:26+00:00,0.323,3.0,0.324,3.0
1723,2025-10-07 23:16:29+00:00,0.599,0.0,0.629,0.0,1724,2025-10-07 23:16:31+00:00,1.224,3.0,2.011,3.0
1724,2025-10-07 23:16:34+00:00,0.569,0.0,0.599,0.0,1725,2025-10-07 23:16:36+00:00,0.386,3.0,0.386,3.0
1725,2025-10-07 23:16:39+00:00,0.284,0.0,0.284,0.0,1726,2025-10-07 23:16:41+00:00,0.684,2.0,0.688,2.0
1726,2025-10-07 23:16:44+00:00,0.764,0.0,0.96,0.0,1727,2025-10-07 23:16:46+00:00,0.718,2.0,13.203,2.0
1727,2025-10-07 23:16:49+00:00,1.938,0.0,3.622,0.0,1728,2025-10-07 23:16:51+00:00,0.362,3.0,0.363,3.0
1728,2025-10-07 23:16:54+00:00,0.363,0.0,0.363,0.0,1729,2025-10-07 23:16:56+00:00,1.474,3.0,1.841,3.0
1729,2025-10-07 23:16:59+00:00,0.343,0.0,0.343,0.0,1730,2025-10-07 23:17:01+00:00,1.033,3.0,1.83,3.0
1730,2025-10-07 23:17:04+00:00,0.823,0.0,0.856,1.0,1731,2025-10-07 23:17:06+00:00,0.977,3.0,1.036,3.0
1731,2025-10-07 23:17:09+00:00,0.349,0.0,0.349,0.0,1732,2025-10-07 23:17:11+00:00,1.169,3.0,1.962,3.0
1732,2025-10-07 23:17:14+00:00,0.889,0.0,0.951,1.0,1733,2025-10-07 23:17:16+00:00,0.948,3.0,1.007,3.0
1733,2025-10-07 23:17:19+00:00,0.596,0.0,0.603,0.0,1734,2025-10-07 23:17:21+00:00,0.687,3.0,0.718,3.0
1734,2025-10-07 23:17:24+00:00,0.322,0.0,0.322,0.0,1735,2025-10-07 23:17:26+00:00,0.828,3.0,0.882,3.0
1735,2025-10-07 23:17:29+00:00,0.706,0.0,0.736,1.0,1736,2025-10-07 23:17:31+00:00,0.252,4.0,0.252,4.0
1736,2025-10-07 23:17:34+00:00,1.659,0.0,2.563,0.0,1737,2025-10-07 23:17:36+00:00,1.001,4.0,1.769,4.0
1737,2025-10-07 23:17:39+00:00,0.329,0.0,0.329,0.0,1738,2025-10-07 23:17:41+00:00,0.546,2.0,0.573,2.0
1738,2025-10-07 23:17:44+00:00,0.423,0.0,0.423,1.0,1739,2025-10-07 23:17:46+00:00,0.408,3.0,0.408,3.0
1739,2025-10-07 23:17:49+00:00,1.176,0.0,1.383,1.0,1740,2025-10-07 23:17:51+00:00,0.615,3.0,0.618,3.0
1740,2025-10-07 23:17:54+00:00,0.252,0.0,0.252,1.0,1741,2025-10-07 23:17:56+00:00,0.481,3.0,0.485,3.0
1741,2025-10-07 23:17:59+00:00,0.556,0.0,0.587,0.0,1742,2025-10-07 23:18:01+00:00,0.756,3.0,0.784,3.0
1742,2025-10-07 23:18:04+00:00,0.934,0.0,1.135,1.0,1743,2025-10-07 23:18:06+00:00,1.035,3.0,1.253,3.0
1743,2025-10-07 23:18:09+00:00,0.61,0.0,0.64,1.0,1744,2025-10-07 23:18:11+00:00,0.307,3.0,0.307,3.0
1744,2025-10-07 23:18:14+00:00,0.314,0.0,0.314,0.0,1745,2025-10-07 23:18:16+00:00,0.387,3.0,0.387,3.0
1745,2025-10-07 23:18:19+00:00,0.439,0.0,0.439,0.0,1746,2025-10-07 23:18:21+00:00,0.942,2.0,1.132,3.0
1746,2025-10-07 23:18:24+00:00,0.484,0.0,0.515,1.0,1747,2025-10-07 23:18:26+00:00,0.421,3.0,0.421,4.0
1747,2025-10-07 23:18:29+00:00,0.646,0.0,0.677,0.0,1748,2025-10-07 23:18:31+00:00,1.284,4.0,2.131,4.0
1748,2025-10-07 23:18:34+00:00,0.627,0.0,0.657,1.0,1749,2025-10-07 23:18:36+00:00,0.64,3.0,0.669,3.0
1749,2025-10-07 23:18:39+00:00,1.143,0.0,3.907,1.0,1750,2025-10-07 23:18:41+00:00,1.337,4.0,1.581,4.0
1750,2025-10-07 23:18:44+00:00,0.995,0.0,1.058,0.0,1751,2025-10-07 23:18:46+00:00,0.79,4.0,0.823,4.0
1751,2025-10-07 23:18:49+00:00,0.349,0.0,0.349,0.0,1752,2025-10-07 23:18:51+00:00,1.242,4.0,1.331,4.0
1752,2025-10-07 23:18:54+00:00,0.371,0.0,0.371,0.0,1753,2025-10-07 23:18:56+00:00,0.392,4.0,0.392,4.0
1753,2025-10-07 23:18:59+00:00,0.913,0.0,0.95,0.0,1754,2025-10-07 23:19:01+00:00,0.319,4.0,0.319,4.0
